UNIQUE_KEY;INSTITUTION;COTE;DESCRIPTION;LIEN_BIBLIO;PREC_LIEN_BIBLIO;COPYRIGHT_NOTICE;LIEN_META;COMM_INTERNE;REDACTEUR;SAISIE_PAR;VISE_PAR;VISE_LE;ETAT_MODIFIE_LE;ETAT_AVANCEMENT_SAISIE
1376;Archives de l'Académie de France à Rome - Rome;carton 130 /;"[1893, sculpture, état d'avancement des envois] Tableau des envois de Rome, 1893, sculpture TYPE : rapport d'envoi du directeur de l'Académie de France à Rome AUTEUR : Guillaume, Eugène PAGE DE TITRE : Académie de France à Rome. Section de sculpture. Travaux exécutés par MM. les pensionnaires pendant l'année 1892, exposés le [vide] mai 1893, envoyés à Paris le [vide] LIEU DE REDACTION : Rome DATE : 1893 TRANSCRIPTION : M. Convers : 4ème année : La Légende et le passé, groupe en marbre ; même sujet, groupe en plâtre M. Desvergnes : 3ème année : M. Desvergnes a fait le modèle d'une statue dont le sujet est l'Inspiration et qui, exécutée en marbre, sera son dernier envoi. M. Gasq : 2ème année : Orphée, statue en plâtre ; La Sainte Famille se préparant à partir pour l'Égypte, esquisse en plâtre. M. Sicard : 1ère année : Agar, bas-relief en plâtre ; Torse antique du musée Borghèse à Rome, copie en marbre. /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Etat envois, AFR à Institut, 1893, sculpture£ Notice créée le 24/10/2002. Notice modifiée le : 16/01/2018. Rédacteur : Laurent Noet. /;Laurent Noet /;system;;;14/03/2019 00:00;Publiée
1725;Archives de l'Institut de France - Paris;Académie des beaux-arts, 5 E 65 /;[1893, sculpture, rapport Institut primitif fantôme] TYPE : rapport de l'Institut de France - primitif DATE : 1893 COMMENTAIRE : Document introuvable. Le carton de pièces annexes 5 E 65 ne contient aucun rapport sur les envois des pensionnaires sculpteurs pour l'année 1893. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, primitif, 1893, sculpture£ Notice créée le 16/07/2018. Notice modifiée le : 16/07/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1950;Archives de l'Institut de France - Paris;Académie des beaux-arts, 2 E 18, p. 433-434 /;"[1893, sculpture, rapport Institut procès-verbal] Procès-verbal du rapport sur les envois de sculpture de 1893 TYPE : rapport de l'Institut de France - officiel AUTEUR : Frémiet, Emmanuel PAGE DE TITRE : Séance du 8 juillet 1893. M. Frémiet, au nom de la section de sculpture, donne lecture du rapport suivant : LIEU DE REDACTION : Paris DATE : 08/07/1893 TRANSCRIPTION : [p. 433] Envoi de 4e année / M. Convers, Le Temps et la Légende, groupe en marbre. Tout en tenant compte des difficultés inhérentes à l'exécution d'une oeuvre importante en marbre, l'Académie exprime le regret que le sujet de celui-ci soit vague et impose au spectateur des efforts pour en comprendre exactement le sens. / Le personnage de la femme, figure d'une idéalité aérienne prête à la critique par la raideur de son mouvement ainsi que par la disproportion avec la figure du vieillard ; la construction de cette figure de femme a aussi été l'objet de quelques observations ; cependant certains morceaux [p. 434] de la figure du vieillard ont été exécutés d'une façon remarquable et l'Académie se plaît à en constater le mérite. Envoi de 3e année / M. Desvergnes a fait le modèle d'un ouvrage, et qui selon l'usage, est resté à Rome pour y être exécuté en marbre comme envoi de 4e année. Envoi de 2e année / M. Gasq a envoyé une figure en plâtre, représentant la Douleur d'Orphée. / Cette figure d'une conception élégante témoigne d'une recherche consciencieuse de la nature, peut-être y aurait-il à signaler un peu de raideur dans le dessin des jambes sur les profils, ainsi que quelque négligence dans l'exécution des mains ; l'Académie cependant estime que cette statue d'Orphée peut-être classée parmi les très bons envois. / Le bas-relief qui l'accompagne, représente le Départ de la Sainte Famille pour l'Égypte. / Le groupe de l'ange et de Saint Joseph a paru assez bien arrangé ; le moment choisi pour la représentation du sujet est assez heureux et la manière dont les animaux sont indiqués, satisfaisante. Envoi de 1ère année / M. Sicard a envoyé un plâtre représentant Agar et Ismaël. / Ce groupe a mérité l'approbation de l'Académie qui elle [sic] n'hésite pas à constater que l'oeuvre est remarquable et aussi énergiquement conçue qu'exécutée. Si la façon très libre dont M. Sicard, en modelant Agar et Ismaël, a compris l'obligation scolaire de faire un bas-relief, n'a pas laissé un instant d'être remarquée par l'Académie, celle-ci toutefois a cru devoir tenir moins compte de cette dérogation aux règles que du mérite général de l'oeuvre. / Enfin M. Sicard en exécutant la copie en marbre du torse de la Vénus Borghèse, s'est acquitté de son devoir de façon à mériter les éloges de l'Académie qui a approuvé le modelé très fin et soigneusement étudié de cette copie. /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, procès-verbal, 1893, sculpture£ Notice créée le 23/10/2002. Notice modifiée le : 16/01/2018. Rédacteur : Laurent Noet. /;Laurent Noet /;system;;;14/03/2019 00:00;Publiée
1377;Archives de l'Académie de France à Rome - Rome;carton 130 /;"[1894, peinture, état d'avancement des envois] Tableau des envois de Rome, 1894, peinture TYPE : rapport d'envoi du directeur de l'Académie de France à Rome AUTEUR : Guillaume, Eugène PAGE DE TITRE : Section de Peinture. Travaux exécutés par MM. les Pensionnaires pendant l'année 1893, exposés le 28 avril 1894, envoyés à Paris le 31 mai 1894 LIEU DE REDACTION : Rome DATE : 1894 TRANSCRIPTION : 4e année : M. Thys : "" La Rosée s'envole aux cieux lorsque le soleil du matin l'a baisée au front "" (Richepin) : deux esquisses 2e année : M. Lavalley : Au Parnasse ; M. Devambez : "" Légende de Sainte Agathe condamnée à être exposée dans un lieu infâme, elle fut préservée par un ange "" (Godescard) 1e année : M. Lavergne : 1° David (toile peinte) M. Lavergne : 2° Fragment de la Dispute du Saint Sacrement /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Etat envois, AFR à institut, 1894, peinture£ Notice créée le 16/08/2002. Notice modifiée le : 25/10/2017. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1726;Archives de l'Institut de France - Paris;Académie des beaux-arts, 5 E 65 /;"[1894, peinture, rapport Institut primitif] Rapport primitif de l'Institut sur les envois de 1894, peinture TYPE : rapport de l'Institut de France - primitif AUTEUR : Anonyme PAGE DE TITRE : Envois de Rome, 1894. Peinture LIEU DE REDACTION : Paris DATE : 1894 TRANSCRIPTION : L'envoi du pensionnaire de quatrième année M. Thys, aujourd'hui décédé, se compose de deux esquisses, différant l'une de l'autre par le coloris, sur [ajouté : le texte emprunté à un écrivain contemporain] : la rosée s'envole et monte aux cieux lorsque le soleil l'a baisée au front. / L'auteur de ces deux esquisses a succombé il y a quelques mois. Aussi l'Académie s'abstient-elle de formuler à ce sujet des avis que celui qu'ils eussent concerné ne peut malheureusement plus entendre, et se borne-t-elle à exprimer les regrets que lui laisse la fin d'une existence studieusement employée jusqu'au dernier moment et si prématurément brisée. M. Devambez / 2e année / En soumettant [rayé : au jugement ; mis à la place : à l'Académie] le tableau que lui a inspiré la légende de sainte Agathe, M. Devambez n'a fait en réalité que lui adresser son second envoi au lieu du troisième [rayé : envoi réglementaire] que semblait lui prescrire, aux termes du règlement, le temps écoulé depuis l'époque (1890) où il a obtenu le Grand Prix. [rayé : ill. ; mis à la place : Ce retard, en réalité s'explique et se justifie] par l'obligation où s'est trouvé M. Devambez de quitter Rome après une seule année de séjour pour venir en France faire [ajouté : pendant une autre année] le service militaire que la loi exigeait de lui. / Le sujet choisi par le jeune peintre est celui-ci : sainte Agathe condamnée à être exposée dans un lieu infâme, est préservée des souillures grâce à l'intervention protectrice de son ange gardien "". Bien que le tableau ne soit pas achevé on peut dès à présent y reconnaître [rayé : certaines qualités au point de vue de l'arrangement pittoresque ; mis à la place : dans certaines parties, dans le groupe d'hommes à gauche notamment], d'assez sérieuses qualités au double point de vue de l'arrangement pittoresque et de l'effet. Quelques têtes sont expressives et énergiquement peintes, mais le dessin du bras et des mains manque en général de correction et aboutit presque à l'effacement de la forme dans la figure de l'ange, dont la draperie d'ailleurs ne laisse pas d'être d'une tonalité délicate. Quant à la figure de sainte Agathe, l'héroïne pourtant de la scène et par conséquent l'élément pittoresque qu'il importait le plus de mettre en vue, elle disparaît presque dans le coin du cadre où elle a été reléguée, en raison même de l'exiguïté relative de sa proportion, de l'ombre qui l'enveloppe et du caractère au moins équivoque de ses formes. / En résumé l'oeuvre de M. Devambez, si l'on en considère surtout le point de départ, indique chez celui qui l'a conçu une nature d'artiste. Reste pour l'auteur à (rayé : compléter son travail ; mis à la place : réviser] attentivement plusieurs parties de son travail afin d'en corriger les imperfections ou d'y ajouter à l'aspect de l'ensemble la précision qui y manque encore. M. Lavalley / 2e année / Le tableau envoyé par ce pensionnaire et intitulé au Parnasse a produit sur l'Académie une impression pénible. Elle s'est demandée comment le séjour à Rome et les admirables exemples qu'on y rencontre avaient pu avoir cet étrange résultat d'inspirer une oeuvre aussi contraire de tous points aux enseignements des grands maîtres, aux conditions essentielles de l'art et à l'expression sincère du sentiment personnel. Il n'y a guère ici que le témoignage de préoccupations causées par le souvenir de certaines tentatives fâcheuses poursuivies depuis quelque temps à Paris et n'aboutissant en réalité qu'à la négation de tout ce qui constitue la beauté ou le charme du style pittoresque. Il semble qu'une scène [ajouté : poétique] comme celle que M. Lavalley se proposait de représenter aurait du avoir pour théâtre un site tout autre qu'un coin de bois banal, renouvelé de ceux que l'on expose à tous les Salons et se composant de quelques troncs d'arbres plantés comme des fûts sur un terrain dont les ombres d'ailleurs n'ont pas par rapport aux lumières la valeur nécessaire. Au point de vue de l'arrangement, rien de moins savamment combiné et, au point de vue de l'exécution rien de moins irréprochable que ce Pégase aux ailes ouvertes dont la tête surtout est d'une construction bizarre [rayé : ill. ; mis à la place : quant aux figures de femmes se nourrissant de fleurs peut-être arriverait-on à y relever çà et là quelques intentions de dessins assez intéressantes, si les intentions ne se trouvaient étrangement compromises] ou plutôt anéanties par la contagion violette des ombres du paysage et par des parti pris empruntés à des peintres contemporains qui à la vérité ne réussissent pas davantage pour [ajouté : simuler par la multiplicité à l'infini des taches et par la crudité des tons partiels] les effets de la lumière que le soleil répand sur le corps ou les objets en plein air. / Dans le cours de ses études à l'École des Beaux-arts et dans le concours à la suite duquel il a remporté le grand prix, M. Lavalley s'était montré plus respectueux des lois qui régissent sont art. L'Académie veut espérer que renonçant résolument à ses erreurs présentes il saura dans ses prochains travaux renouer ses propres traditions et retrouver le talent dont il avait fait preuve ou tout au moins fourni la promesse dans ses oeuvres de début. M. Lavergne / 1e année / La figure de David peinte par M. Lavergne est d'un aspect un peu triste. La tête manque de charme et, étant donné l'âge du héros, de l'expression de jeunesse qui devait avant tout la caractériser, mais cette réserve une fois faite il y a lieu de louer [ajouté : les lignes heureuses que présente l'ensemble de la figure], un sentiment judicieux de l'unité dans le modelé du torse, des bras et des jambes, enfin, dans le coloris, une soigneuse recherche de la délicatesse. En revanche il est regrettable que pour satisfaire à ses autres obligations réglementaires, M. Lavergne se soit contenté d'envoyer comme reproduction "" d'une oeuvre remarquable de la sculpture antique ou de la sculpture de la renaissance "" un dessin sans intérêt plutôt crayonné que modelé, et au lieu d'un "" dessin d'après des peintures de maîtres "" une esquisse peinte, d'un aspect assez juste d'ailleurs, d'après la Dispute du saint Sacrement. Le projet que cette reproduction d'ensemble a pu procurer au pensionnaire est certainement moindre que celui qu'il eut tiré d'une étude scrupuleusement dessinée d'après deux ou trois figures groupées dans l'incomparable chef-d'oeuvre de Raphaël. / L'Académie ne saurait admettre que les pensionnaires se dispensent de se conformer, en ce qui concerne la nature de leurs envois, à la lettre même du règlement, parce qu'ils semblent par là en méconnaître, au fond, l'esprit et ne pas comprendre la sagesse des prescriptions qui exigent d'eux des oeuvres d'après les grands monuments de l'art étudiés d'assez près pour que les progrès de leur propre talent s'en ressentent et que leur esprit s'éclaire en même temps que leur habileté technique se confirme ou s'élargit. /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, primitif, 1894, peinture£ Notice créée le 13/06/2002. Notice modifiée le : 07/04/2017. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1951;Archives de l'Institut de France - Paris;Académie des beaux-arts, 2 E 19, p. 63-66 /;"[1894, peinture, rapport Institut procès-verbal] Rapport sur les envois de peinture de 1894 TYPE : rapport de l'Institut de France - officiel AUTEUR : Benjamin-Constant PAGE DE TITRE : Séance du 7 juillet 1894. M. Benjamin-Constant au nom de la section de peinture donne lecture du rapport sur les travaux de MM. les pensionnaires peintres LIEU DE REDACTION : Paris DATE : 07/07/1894 TRANSCRIPTION : [p. 63] M. Thys, envoi de 4e année / Deux esquisses sur un même sujet mais ne différant l'une de l'autre que par la coloration ; en voici le texte : la Rosée s'envole et monte aux cieux lorsque le Soleil du matin l'a baisée au front (Richepin). [p. 64] L'auteur de ces deux esquisses a succombé il y a quelques mois, aussi l'Académie s'abstient-elle de donner son avis, exprimant seulement ses plus douloureux regrets pour une existence d'artiste si prématurément arrêtée. M. Lavalley, envoi de 2e année / Au Parnasse, cet envoi a péniblement impressionné l'Académie. Elle s'est demandée comment le séjour de Rome, avec la vie solitaire et studieuse qu'on y mène auprès des magnifiques chefs-d'oeuvre qui s'y trouvent, a pu donner l'idée d'une oeuvre aussi peu aux conditions de la couleur et de la forme, aussi ouvertement en dehors des qualités de matière propres à la peinture à l'huile sans arriver à celles du pastel de la fresque ou de la mosaïque. Quant à la conception générale, il a semblé que le Parnasse aurait du évoquer le souvenir d'un paysage antique, comme savent en trouver les maîtres d'Italie ou notre grand Poussin. Ici, rien de cela, un coin de bois banalement choisi, et qu'on a vu à tous les salons, aucune silhouette, aucune masse dans le feuillage, des ombres de terrain qui ne sont pas en valeur pour le soleil, quelques troncs d'arbres sur la droite, plantés comme des fûts ne soutenant rien et, dans un coin un filet d'eau venant sans doute des sources taries d'Hippocrène ? Comme arrangement : ce Pégase arrêté, les ailes ouvertes et que deux femmes nourrissent de roses, aurait beaucoup gagné à de plus belles formes, la tête surtout a été trouvée d'une construction légère, ne rappelant que fort peu la nature, encore moins et ici c'était le cas, ces beaux moulages du Parthénon que tout artiste aimant à modeler ou à peindre des chevaux, possède toujours sur les murs de son atelier. Quant aux figures de femmes elles sont d'une construction de dessin assez intéressante et cette construction se jugerait mieux de prime abord si elle ne participait pas autant de la contagion violette des ombres du paysage, si le vert des feuillages n'était pas aussi aigre et si enfin, le soleil donnait de la lumière dans cette toile qui veut en donner à tout prix et qui n'y arrive pas malgré les moyens empruntés aux oeuvres d'autres peintres qui n'y arrivent pas davantage. M. Lavalley, à ses débuts, s'était montré un peintre dans le sens véritable du mot, il a eu des morceaux d'études récompensés fréquemment dans les concours d'ateliers et, avant d'obtenir le prix de Rome, il l'avait approché plusieurs fois. Voici donc, pour le moment où mène l'oubli de la Nature et des Maîtres. [p. 65] M. Devambez, envoi de 2e année / La légende de Sainte Agathe : condamnée à être exposée dans un lieu infâme, elle fût préservée par son ange (Godeseard). Ce tableau n'est pas achevé, mais la mise en scène du sujet n'est pas sans qualités de coloris et d'effet. Le groupe d'hommes, à gauche, est d'un arrangement pittoresque, on y a trouvé des têtes expressives et énergiquement peintes, mais le dessin des bras et des mains est d'une mise en place douteuse et l'ajustement des draperies laisse beaucoup à désirer. Quant à la figure de l'ange, elle n'est pas sans caractère, la robe verte est d'une coloration assez précieuse mais les mains et les bras sont par trop invisibles. Enfin, Sainte Agathe n'est pas assez le sujet principal et, de l'avis unanime, elle a été jugée trop petite ; quant à ses proportions disparaissant malencontreusement dans le coin du cadre ; il fallait lui attribuer plus d'importance, lui donner une forme plus noble tout en lui conservant le charme de la jeunesse. En résumé, le point de départ de ce tableau indique chez celui qui l'a conçu, une nature d'artiste et pour le faire arriver à bonne fin, M. Devambez se rendra capable, il faut l'espérer, d'y ajouter ce qui lui manque. M. Lavergne, envoi de 1e année / 1° David, 2° dessin d'après les maîtres. 3° esquisse peinte d'après la Dispute du Saint Sacrement de Raphaël. 1° David, tableau d'aspect un peu triste. Le sujet tout en exigeant une certaine sévérité dans le sentiment, n'excluait pas le charme, la tête aurait pu en avoir, elle a paru vieille ; étant donné l'âge du jeune David ! Quant à celle de Goliath elle est mal construite. Cependant l'arabesque de la figure offre une ligne heureuse et les modelés du torse, des bras, et des jambes ont été bien menés avec unité dans une coloration délicate, outre cette peinture, le règlement demandait au pensionnaire un dessin d'après une oeuvre remarquable de la sculpture antique et de la renaissance, statue ou bas-relief. M. Lavergne a envoyé un dessin sans intérêt, plutôt crayonné que modelé. Le règlement exigeant encore un dessin d'au moins deux figures d'après les maîtres, M. Lavergne envoie, au lieu de ce dessin une esquisse peinte d'après la Dispute du Saint Sacrement de Raphaël ! Tout en reconnaissant à cette esquisse des qualités d'aspect, elle n'a guère montré à l'Académie le profit que le jeune artiste a pu en tirer et si, se conformant au règlement il avait choisi deux figures dans cet admirable chef-d'oeuvre, il serait entré plus à fond dans les secrets du Maître, il aurait suivi les traits de sa main, son exécution précieuse, quoique murale, avec cette magnifique science qui lui permettait de faire simple, de faire grand. Donc l'Académie a mille fois raison [p. 66] d'exiger des morceaux étudiés d'après les maîtres et de conseiller aux pensionnaire de ne pas faire des envois où ne se devine que la pensée de rester à Rome dans le mouvement parisien, mouvement superficiel à l'excès et très souvent contraire à l'éclosion des talents personnels. /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, procès-verbal, 1894, peinture£ Notice créée le 19/06/2002. Notice modifiée le : 07/04/2017. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1378;Archives de l'Académie de France à Rome - Rome;carton 130 /;"[1894, sculpture, état d'avancement des envois] Tableau des envois de sculpture, 1894 TYPE : rapport d'envoi du directeur de l'Académie de France à Rome AUTEUR : Anonyme PAGE DE TITRE : Section de Sculpture. Travaux exécutés par MM. les Pensionnaires pendant l'année 1893, exposés le 28 avril 1894, envoyés à Paris le 31 mai 1894 LIEU DE REDACTION : Rome DATE : 1894 TRANSCRIPTION : 4e année : Desvergnes : L'Inspiration (plâtre et marbre) 3e année : Gasq : Médée 2e année : Sicard : Ève (plâtre) 1e année : Lefebvre : L'Ouragan (bas-relief plâtre) ; Coureuse (copie antique) /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Etat envois, AFR à Institut, 1894, sculpture£ Notice créée le 16/01/2018. Notice modifiée le : 16/01/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1727;Archives de l'Institut de France - Paris;Académie des beaux-arts, 5 E 65 /;"[1894, sculpture, rapport Institut primitif] Rapport primitif de l'Institut sur les envois de sculpture de 1894 TYPE : rapport de l'Institut de France - primitif AUTEUR : Anonyme PAGE DE TITRE : Envois de Rome. 1894. Sculpture LIEU DE REDACTION : Paris DATE : 1894 TRANSCRIPTION : [f°1 verso] [rayé : L'Académie] Contrairement aux éloges [rayé : qu'elle avait eu ; mis à la place : que lui avaient paru mériter] en général les envois [rayé : successifs ; mis à la place : depuis plusieurs années] des pensionnaires sculpteurs, l'Académie a le devoir de se montrer sévère pour l'ensemble des travaux de sculpture soumis cette année à son examen. [rayé : Elle const[ate]] C'est avec regret [rayé : qu'elle constate ; mis à la place : et c'est aussi avec inquiétude qu'elle constate] dans ces divers ouvrages [rayé : une] l'absence jusqu'à un certain point [rayé : de l'élévation élevée] du style, du goût, et même de la sincérité [rayé : qu' ; mis à la place : avec laquelle] il faut indispensablement aborder l'étude et formuler l'image de la nature. M. Desvergnes 4e année / La statue [rayé : que ; mis à la place : exposée par] M. Desvergnes sous ce titre l'Inspiration exprime le sujet avec une certaine élévation dans les intentions et se présente assez heureusement sous quelques aspects ; mais l'exécution [rayé : de cet ouvrage] ne peut que donner lieu à de sérieuses réserves. Elle sent la convention en même temps qu'elle pèche dans plusieurs parties par la sécheresse. La tête manque de caractère, et le dessin des bras, [f°2 recto] comme celui des jambes est négligé. / L'Académie engage M. Desvergnes à reprendre attentivement son ouvrage. Elle se plaît à espérer qu'il réussira à en corriger les imperfections et à modifier l'exécution [ill.] générale par des efforts tentés en vue de l'assouplir. M. Gasq 3e année / M. Gasq a exécuté le modèle d'une Médée destiné à être reproduit en marbre l'année prochaine. Ce modèle, suivant l'usage, est resté à Rome pour servir à l'exécution du travail définitif qui devra figurer à l'exposition de 1895. M. Sicard 2e année / Une figure en plâtre, Ève, constitue l'envoi de M. Sicard qui, en reprenant à son tour un sujet tant de fois traité déjà, a su jusqu'à un certain point le rajeunir par la nouveauté relative au moment choisi et par une expression assez particulière de la douleur [rayé : ressentie par ; mis à la place : que ressent] Ève après sa faute. Il est regrettable toutefois qu'en [ill.] exécutant cette figure M. Sicard se soit [rayé : laissé entraîner ; mis à la place : laissé aller] à confondre la lourdeur des formes avec l'ampleur et à remplacer [rayé : la précision du dessin] en général par une sorte d'enflure dans le style, la [rayé : correction ; mis à la place : précision] nécessaire du dessin. / [rayé : M. Sicard ; mis à la place : L'Académie] regrette aussi que l'esquisse exigée par le règlement [rayé : pour les] des pensionnaires sculpteurs de deuxième année ne figure pas dans l'envoi de M. Sicard. M. Lefèvre [sic] 1ère année / Le bas-relief en plâtre [rayé : que M. Lefèvre [sic] a modelé ; mis à la place : modelé par M. Lefèvre [sic]] et qu'il a intitulé Ouragan affecte des dimensions que l'Académie juge beaucoup trop développées et [rayé : atteste ; mis à la place : accuse] une dépense d'énergie [rayé : singulière ; mis à la place : excessive] de la part d'un talent qui aurait pu être mieux employé. La tête de l'Ouragan est d'une construction défectueuse, d'une expression grimaçante et, dans les autres parties de l'ouvrage, l'exécution au lieu de l'empreinte d'une véritable puissance, ne [rayé : laisse ; mis à la place : porte] guère [ill.] que celle d'une force emphatique [rayé : et conventionnelle]. / [rayé : Avec la statue] Une copie en marbre de la statue antique dite la [f°2 verso] Coureuse au musée du Vatican complète l'envoi de M. Lefèvre [sic]. Tout en [rayé : estimant ; mis à la place : regrettant] que le choix de M. Lefèvre [sic] se soit porté sur un modèle en réalité peu intéressant, l'Académie reconnaît que cette copie a été exécutée avec conscience et qu'elle a au moins le mérite de la fidélité. /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, primitif, 1894, sculpture£ Notice créée le 23/10/2002. Notice modifiée le : 26/01/2018. Rédacteur : Laurent Noet. /;Laurent Noet /;system;;;14/03/2019 00:00;Publiée
1952;Archives de l'Institut de France - Paris;Académie des beaux-arts, 2 E 19, p. 71-72 /;"[1894, sculpture, rapport Institut procès-verbal] Procès-verbal du rapport sur les envois de sculpture de 1894 TYPE : rapport de l'Institut de France - officiel AUTEUR : Thomas, Gabriel Jules PAGE DE TITRE : Séance du 21 juillet 1894. M. J. Thomas, au nom de la section de sculpture, donne une seconde lecture du rapport sur les envois de Rome de MM. Les pensionnaires sculpteurs. Rapport sur les envois de Rome. Sculpture LIEU DE REDACTION : Paris DATE : 21/07/1894 TRANSCRIPTION : [p. 71] L'Académie a le devoir de se montrer sévère pour l'ensemble des travaux que les sculpteurs ont soumis cette année à son examen. Elle y constate avec regret, dans une certaine mesure, un manque de goût, de style, et de vérité dans l'étude de la nature. [p. 72] M. Desvergnes, envoi de 4e année / M. Desvergnes expose une statue en marbre, l'Inspiration, la composition se présente assez heureusement sous quelques aspects, le sujet est exprimé et rendu avec une intention d'élévation dans la pensée ; mais l'Académie en donnant à l'auteur ses marques d'approbation fait de sérieuses réserves quant à l'exécution qu'elle a trouvée égale et où elle a signalé des sécheresses et de la convention. La tête manque de caractère et le dessin des bras et des jambes est négligé. / L'Académie engage M. Desvergnes à reprendre son oeuvre et espère qu'il pourra la modifier heureusement en corrigeant ces imperfections. M. Gasq, 3e année / A exécuté le modèle d'une Médée. Ce modèle est resté à Rome selon l'usage pour servir à l'exécution du marbre qui doit faire partie de l'envoi de l'année prochaine. M. Sicard, 2e année / Envoie une figure d'étude en plâtre, qu'il intitule Ève. M. Sicard a su rendre intéressant ce sujet souvent traité, le moment est bien choisi, il y a de la douleur dans cette statue où le sentiment de la faute est bien compris. L'Académie regrette que ce pensionnaire se soit laissé entraîner à une exécution lourde, à des formes soufflées bien éloignées d'être de l'ampleur [?] ; enfin dans toute cette figure le dessin manque de précision. / L'Académie remarque aussi avec regret, dans l'envoi de M. Sicard, l'absence de l'esquisse exigée par le règlement. M. Lefèvre [sic], 1ère année / Présente à l'examen de l'Académie un bas-relief en plâtre dont les dimensions ont été jugées beaucoup trop importantes ; ce bas-relief, que l'auteur intitule Ouragan, montre en effet avec une grande dépense d'énergie, un talent qui aurait pu être mieux employé, l'allégorie est assez bien rendue, mais l'ensemble de l'ouvrage pèche par le goût, la tête est mal construite, d'un mauvais caractère et d'une expression grimaçante. Enfin l'exécution qui devrait être puissante, accuse plutôt une force affectée et conventionnelle. / M. Lefèvre [sic] envoie aussi la copie en marbre de la Coureuse du Vatican, l'Académie tout en blâmant le choix de cet antique peu intéressant, constate que cette copie a été faite avec la conscience qui fait le mérite de ces sortes d'études. /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, procès-verbal, 1894, sculpture£ Notice créée le 23/10/2002. Notice modifiée le : 17/01/2018. Rédacteur : Laurent Noet. /;Laurent Noet /;system;;;14/03/2019 00:00;Publiée
1379;Archives de l'Académie de France à Rome - Rome;carton 131 /;"[1895, peinture, état d'avancement des envois] Tableau des envois de Rome, 1895, peinture TYPE : rapport d'envoi du directeur de l'Académie de France à Rome AUTEUR : Guillaume, Eugène PAGE DE TITRE : Académie de France à Rome. Section de Peinture. Travaux exécutés par MM. les Pensionnaires pendant l'année 1894, exposés le 29 avril 1895, envoyés à Paris le 29 mai 1895 LIEU DE REDACTION : Rome DATE : 1895 TRANSCRIPTION : M. Devambez : 3e année : 1° La Justice - copie d'après Raphaël : appartient à l'État ; 2° L'Enlèvement de Léon III (esquisse) M. Lavalley : 3e année : 1° Sixte IV et ses neveux - copie d'après Melozzo da Forli : idem ; 2° Flore (esquisse) M. Lavergne : 2e année : Jeunesse et Chimère Le Directeur de l'Académie Membre de l'Institut Eugène Guillaume /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Etat envois, AFR à Institut, 1895, peinture£ Notice créée le 21/10/2002. Notice modifiée le : 25/10/2017. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
